#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.398200000000002E+02  0.120847837925836E+01  0.324452262070011E-01  0.826890841661529E+00  0.222003644141905E-01
     0.398300000000002E+02  0.120836222679562E+01  0.324011913254863E-01  0.826971827187796E+00  0.221745365746448E-01
     0.398400000000002E+02  0.120824601466100E+01  0.323569631993879E-01  0.827052874550314E+00  0.221485683387756E-01
     0.398500000000002E+02  0.120812974049414E+01  0.323125396357935E-01  0.827133985447398E+00  0.221224582038262E-01
     0.398600000000002E+02  0.120801340112901E+01  0.322679185228200E-01  0.827215162126118E+00  0.220962047501957E-01
     0.398700000000002E+02  0.120789699262638E+01  0.322230979392499E-01  0.827296407356663E+00  0.220698067151237E-01
     0.398800000000002E+02  0.120778051031916E+01  0.321780762575657E-01  0.827377724398098E+00  0.220432630614794E-01
     0.398900000000002E+02  0.120766394886976E+01  0.321328522389414E-01  0.827459116956255E+00  0.220165730407075E-01
     0.399000000000002E+02  0.120754730233801E+01  0.320874251189030E-01  0.827540589134625E+00  0.219897362490877E-01
     0.399100000000002E+02  0.120743056425855E+01  0.320417946825377E-01  0.827622145379198E+00  0.219627526765865E-01
     0.399200000000002E+02  0.120731372772605E+01  0.319959613283135E-01  0.827703790418263E+00  0.219356227477027E-01
     0.399300000000002E+02  0.120719678548685E+01  0.319499261197560E-01  0.827785529198231E+00  0.219083473538413E-01
     0.399400000000002E+02  0.120707973003536E+01  0.319036908244332E-01  0.827867366816598E+00  0.218809278768857E-01
     0.399500000000002E+02  0.120696255371356E+01  0.318572579398907E-01  0.827949308453150E+00  0.218533662037752E-01
     0.399600000000002E+02  0.120684524881208E+01  0.318106307063909E-01  0.828031359300559E+00  0.218256647320343E-01
     0.399700000000002E+02  0.120672780767106E+01  0.317638131064960E-01  0.828113524495468E+00  0.217978263663299E-01
     0.399800000000002E+02  0.120661022277934E+01  0.317168098517406E-01  0.828195809051148E+00  0.217698545062695E-01
     0.399900000000002E+02  0.120649248687034E+01  0.316696263568119E-01  0.828278217792773E+00  0.217417530257711E-01
     0.400000000000002E+02  0.120637459301314E+01  0.316222687018439E-01  0.828360755296298E+00  0.217135262444610E-01
     0.400100000000002E+02  0.120625653469761E+01  0.315747435835807E-01  0.828443425831841E+00  0.216851788916534E-01
     0.400200000000002E+02  0.120613830591194E+01  0.315270582563235E-01  0.828526233312402E+00  0.216567160635718E-01
     0.400300000000002E+02  0.120601990121189E+01  0.314792204636981E-01  0.828609181248669E+00  0.216281431745531E-01
     0.400400000000001E+02  0.120590131578041E+01  0.314312383624013E-01  0.828692272710542E+00  0.215994659030525E-01
     0.400500000000001E+02  0.120578254547698E+01  0.313831204391751E-01  0.828775510295914E+00  0.215706901333248E-01
     0.400600000000001E+02  0.120566358687599E+01  0.313348754223336E-01  0.828858896107127E+00  0.215418218937064E-01
     0.400700000000001E+02  0.120554443729354E+01  0.312865121892305E-01  0.828942431735429E+00  0.215128672924612E-01
     0.400800000000001E+02  0.120542509480245E+01  0.312380396710836E-01  0.829026118253618E+00  0.214838324521651E-01
     0.400900000000001E+02  0.120530555823512E+01  0.311894667565966E-01  0.829109956216962E+00  0.214547234436196E-01
     0.401000000000001E+02  0.120518582717450E+01  0.311408021958153E-01  0.829193945672351E+00  0.214255462202773E-01
     0.401100000000001E+02  0.120506590193295E+01  0.310920545056353E-01  0.829278086175572E+00  0.213963065541409E-01
     0.401200000000001E+02  0.120494578351972E+01  0.310432318783404E-01  0.829362376816411E+00  0.213670099740732E-01
     0.401300000000001E+02  0.120482547359708E+01  0.309943420945022E-01  0.829446816251287E+00  0.213376617074130E-01
     0.401400000000001E+02  0.120470497442603E+01  0.309453924414972E-01  0.829531402742934E+00  0.213082666257405E-01
     0.401500000000001E+02  0.120458428880220E+01  0.308963896388196E-01  0.829616134206620E+00  0.212788291955781E-01
     0.401600000000001E+02  0.120446341998268E+01  0.308473397712746E-01  0.829701008262294E+00  0.212493534347470E-01
     0.401700000000001E+02  0.120434237160491E+01  0.307982482310260E-01  0.829786022291968E+00  0.212198428750188E-01
     0.401800000000001E+02  0.120422114759864E+01  0.307491196693671E-01  0.829871173501600E+00  0.211903005316295E-01
     0.401900000000001E+02  0.120409975209198E+01  0.306999579589497E-01  0.829956458986677E+00  0.211607288801296E-01
     0.402000000000001E+02  0.120397818931295E+01  0.306507661670879E-01  0.830041875800658E+00  0.211311298409610E-01
     0.402100000000001E+02  0.120385646348751E+01  0.306015465406117E-01  0.830127421025397E+00  0.211015047720514E-01
     0.402200000000001E+02  0.120373457873573E+01  0.305523005026120E-01  0.830213091842648E+00  0.210718544696288E-01
     0.402300000000001E+02  0.120361253896706E+01  0.305030286612767E-01  0.830298885605749E+00  0.210421791773568E-01
     0.402400000000001E+02  0.120349034777632E+01  0.304537308308760E-01  0.830384799910543E+00  0.210124786037973E-01
     0.402500000000001E+02  0.120336800834157E+01  0.304044060648174E-01  0.830470832664639E+00  0.209827519481103E-01
     0.402600000000001E+02  0.120324552332529E+01  0.303550527005468E-01  0.830556982154103E+00  0.209529979338050E-01
     0.402700000000001E+02  0.120312289478009E+01  0.303056684159386E-01  0.830643247106704E+00  0.209232148502631E-01
     0.402800000000001E+02  0.120300012406029E+01  0.302562502966842E-01  0.830729626750863E+00  0.208934006016656E-01
     0.402900000000001E+02  0.120287721174044E+01  0.302067949140571E-01  0.830816120869504E+00  0.208635527628675E-01
     0.403000000000001E+02  0.120275415754202E+01  0.301572984123133E-01  0.830902729848044E+00  0.208336686416798E-01
     0.403100000000001E+02  0.120263096026938E+01  0.301077566048690E-01  0.830989454715828E+00  0.208037453469457E-01
     0.403200000000001E+02  0.120250761775574E+01  0.300581650782864E-01  0.831076297180359E+00  0.207737798617193E-01
     0.403300000000001E+02  0.120238412682032E+01  0.300085193030043E-01  0.831163259653767E+00  0.207437691207939E-01
     0.403400000000001E+02  0.120226048323714E+01  0.299588147496548E-01  0.831250345271027E+00  0.207137100917666E-01
     0.403500000000001E+02  0.120213668171635E+01  0.299090470097353E-01  0.831337557899512E+00  0.206835998587738E-01
     0.403600000000001E+02  0.120201271589838E+01  0.298592119193280E-01  0.831424902139572E+00  0.206534357079887E-01
     0.403700000000001E+02  0.120188857836143E+01  0.298093056845149E-01  0.831512383315916E+00  0.206232152139396E-01
     0.403800000000001E+02  0.120176426064248E+01  0.297593250070861E-01  0.831600007459657E+00  0.205929363256789E-01
     0.403900000000001E+02  0.120163975327193E+01  0.297092672091128E-01  0.831687781281011E+00  0.205625974518173E-01
     0.404000000000001E+02  0.120151504582178E+01  0.296591303549481E-01  0.831775712132715E+00  0.205321975434365E-01
     0.404100000000001E+02  0.120139012696721E+01  0.296089133692124E-01  0.831863807964340E+00  0.205017361738910E-01
     0.404200000000001E+02  0.120126498456109E+01  0.295586161493408E-01  0.831952077267787E+00  0.204712136145301E-01
     0.404300000000001E+02  0.120113960572103E+01  0.295082396713058E-01  0.832040529014349E+00  0.204406309053952E-01
     0.404400000000001E+02  0.120101397692824E+01  0.294577860871675E-01  0.832129172583816E+00  0.204099899199844E-01
     0.404500000000001E+02  0.120088808413746E+01  0.294072588131787E-01  0.832218017686214E+00  0.203792934232227E-01
     0.404600000000001E+02  0.120076191289693E+01  0.293566626072417E-01  0.832307074276841E+00  0.203485451218362E-01
     0.404700000000001E+02  0.120063544847747E+01  0.293060036346121E-01  0.832396352465359E+00  0.203177497063926E-01
     0.404800000000001E+02  0.120050867600933E+01  0.292552895208551E-01  0.832485862419802E+00  0.202869128843520E-01
     0.404900000000001E+02  0.120038158062570E+01  0.292045293911745E-01  0.832575614266372E+00  0.202560414035537E-01
     0.405000000000001E+02  0.120025414761131E+01  0.291537338953733E-01  0.832665617986032E+00  0.202251430656607E-01
     0.405100000000001E+02  0.120012636255477E+01  0.291029152178486E-01  0.832755883308913E+00  0.201942267291857E-01
     0.405200000000001E+02  0.119999821150310E+01  0.290520870721734E-01  0.832846419607588E+00  0.201633023018260E-01
     0.405300000000001E+02  0.119986968111677E+01  0.290012646799827E-01  0.832937235790347E+00  0.201323807219513E-01
     0.405400000000000E+02  0.119974075882376E+01  0.289504647340447E-01  0.833028340195550E+00  0.201014739291971E-01
     0.405500000000000E+02  0.119961143297095E+01  0.288997053455721E-01  0.833119740488229E+00  0.200705948242429E-01
     0.405600000000000E+02  0.119948169297109E+01  0.288490059759948E-01  0.833211443560021E+00  0.200397572179617E-01
     0.405700000000000E+02  0.119935152944401E+01  0.287983873535960E-01  0.833303455433564E+00  0.200089757702570E-01
     0.405800000000000E+02  0.119922093435017E+01  0.287478713755734E-01  0.833395781172398E+00  0.199782659190086E-01
     0.405900000000000E+02  0.119908990111536E+01  0.286974809962594E-01  0.833488424797425E+00  0.199476437996664E-01
     0.406000000000000E+02  0.119895842474480E+01  0.286472401023908E-01  0.833581389210879E+00  0.199171261561396E-01
     0.406100000000000E+02  0.119882650192558E+01  0.285971733764636E-01  0.833674676128716E+00  0.198867302437229E-01
     0.406200000000000E+02  0.119869413111600E+01  0.285473061493597E-01  0.833768286022258E+00  0.198564737249063E-01
     0.406300000000000E+02  0.119856131262081E+01  0.284976642435459E-01  0.833862218069810E+00  0.198263745589876E-01
     0.406400000000000E+02  0.119842804865131E+01  0.284482738082691E-01  0.833956470118921E+00  0.197964508864926E-01
     0.406500000000000E+02  0.119829434336953E+01  0.283991611482707E-01  0.834051038659798E+00  0.197667209094700E-01
     0.406600000000000E+02  0.119816020291583E+01  0.283503525476199E-01  0.834145918810332E+00  0.197372027687790E-01
     0.406700000000000E+02  0.119802563541931E+01  0.283018740903426E-01  0.834241104313020E+00  0.197079144195372E-01
     0.406800000000000E+02  0.119789065099084E+01  0.282537514795603E-01  0.834336587544009E+00  0.196788735059200E-01
     0.406900000000000E+02  0.119775526169844E+01  0.282060098568952E-01  0.834432359534305E+00  0.196500972365276E-01
     0.407000000000000E+02  0.119761948152515E+01  0.281586736239035E-01  0.834528410003119E+00  0.196216022615357E-01
     0.407100000000000E+02  0.119748332630941E+01  0.281117662672981E-01  0.834624727403169E+00  0.195934045528438E-01
     0.407200000000000E+02  0.119734681366854E+01  0.280653101896948E-01  0.834721298977643E+00  0.195655192884136E-01
     0.407300000000000E+02  0.119720996290572E+01  0.280193265475806E-01  0.834818110828406E+00  0.195379607419601E-01
     0.407400000000000E+02  0.119707279490121E+01  0.279738350981401E-01  0.834915147994920E+00  0.195107421791141E-01
     0.407500000000000E+02  0.119693533198883E+01  0.279288540565010E-01  0.835012394543247E+00  0.194838757611220E-01
     0.407600000000000E+02  0.119679759781853E+01  0.278843999648741E-01  0.835109833664363E+00  0.194573724570824E-01
     0.407700000000000E+02  0.119665961720639E+01  0.278404875749529E-01  0.835207447780960E+00  0.194312419656454E-01
     0.407800000000000E+02  0.119652141597336E+01  0.277971297448169E-01  0.835305218661780E+00  0.194054926470126E-01
     0.407900000000000E+02  0.119638302077410E+01  0.277543373514588E-01  0.835403127542458E+00  0.193801314659873E-01
     0.408000000000000E+02  0.119624445891757E+01  0.277121192198987E-01  0.835501155251793E+00  0.193551639467165E-01
     0.408100000000000E+02  0.119610575818096E+01  0.276704820697039E-01  0.835599282342263E+00  0.193305941396621E-01
     0.408200000000000E+02  0.119596694661874E+01  0.276294304795605E-01  0.835697489223578E+00  0.193064246012200E-01
     0.408300000000000E+02  0.119582805236859E+01  0.275889668703765E-01  0.835795756298016E+00  0.192826563862878E-01
     0.408400000000000E+02  0.119568910345607E+01  0.275490915072096E-01  0.835894064096242E+00  0.192592890539516E-01
     0.408500000000000E+02  0.119555012760000E+01  0.275098025201319E-01  0.835992393412299E+00  0.192363206863370E-01
     0.408600000000000E+02  0.119541115202022E+01  0.274710959439535E-01  0.836090725436468E+00  0.192137479205366E-01
     0.408700000000000E+02  0.119527220324989E+01  0.274329657765375E-01  0.836189041884667E+00  0.191915659933923E-01
     0.408800000000000E+02  0.119513330695400E+01  0.273954040552425E-01  0.836287325123119E+00  0.191697687987768E-01
     0.408900000000000E+02  0.119499448775599E+01  0.273584009508423E-01  0.836385558287008E+00  0.191483489568886E-01
     0.409000000000000E+02  0.119485576907422E+01  0.273219448780866E-01  0.836483725391933E+00  0.191272978949439E-01
     0.409100000000000E+02  0.119471717296999E+01  0.272860226218752E-01  0.836581811437009E+00  0.191066059385195E-01
     0.409200000000000E+02  0.119457872000861E+01  0.272506194778590E-01  0.836679802498520E+00  0.190862624126881E-01
     0.409300000000000E+02  0.119444042913508E+01  0.272157194060962E-01  0.836777685813157E+00  0.190662557519626E-01
     0.409400000000000E+02  0.119430231756560E+01  0.271813051962566E-01  0.836875449849950E+00  0.190465736179706E-01
     0.409500000000000E+02  0.119416440069605E+01  0.271473586427123E-01  0.836973084370101E+00  0.190272030236777E-01
     0.409600000000000E+02  0.119402669202859E+01  0.271138607277364E-01  0.837070580474095E+00  0.190081304628964E-01
     0.409700000000000E+02  0.119388920311689E+01  0.270807918109213E-01  0.837167930635542E+00  0.189893420437450E-01
     0.409800000000000E+02  0.119375194353090E+01  0.270481318228429E-01  0.837265128721395E+00  0.189708236246651E-01
     0.409900000000000E+02  0.119361492084121E+01  0.270158604609300E-01  0.837362169998307E+00  0.189525609515610E-01
     0.410000000000000E+02  0.119347814062351E+01  0.269839573854571E-01  0.837459051125063E+00  0.189345397946025E-01
     0.410100000000000E+02  0.119334160648273E+01  0.269524024135646E-01  0.837555770131173E+00  0.189167460832224E-01
     0.410200000000000E+02  0.119320532009683E+01  0.269211757092130E-01  0.837652326381877E+00  0.188991660378514E-01
     0.410300000000000E+02  0.119306928127958E+01  0.268902579670186E-01  0.837748720529982E+00  0.188817862969619E-01
     0.410399999999999E+02  0.119293348806164E+01  0.268596305879754E-01  0.837844954455084E+00  0.188645940380373E-01
     0.410499999999999E+02  0.119279793678881E+01  0.268292758451620E-01  0.837941031190913E+00  0.188475770911574E-01
     0.410599999999999E+02  0.119266262223655E+01  0.267991770376393E-01  0.838036954841669E+00  0.188307240439632E-01
     0.410699999999999E+02  0.119252753773910E+01  0.267693186308914E-01  0.838132730488328E+00  0.188140243368784E-01
     0.410799999999999E+02  0.119239267533179E+01  0.267396863823202E-01  0.838228364086092E+00  0.187974683475732E-01
     0.410899999999999E+02  0.119225802590477E+01  0.267102674504907E-01  0.838323862354166E+00  0.187810474637950E-01
     0.410999999999999E+02  0.119212357936634E+01  0.266810504870262E-01  0.838419232659237E+00  0.187647541438324E-01
     0.411099999999999E+02  0.119198932481382E+01  0.266520257102739E-01  0.838514482894026E+00  0.187485819640366E-01
